,imv
7875,"[0.004878657954441838, 0.005327670570610017, 0.004786373544361731, 0.0052863529530594805, 0.005062994829743787, 0.005490851996852531, 0.00543721157693842, 0.005301581958109412, 0.005513799059590309, 0.00517288470544138]"
7876,"[0.005160125019729516, 0.005240988087313112, 0.005231822196198016, 0.004746530576566311, 0.005628469757428573, 0.0050305176484073425, 0.005138963072425863, 0.00517060328665648, 0.005547890348865946, 0.005369510558371352]"
7877,"[0.005012790691703018, 0.005281506961238962, 0.0049019274407174655, 0.005535421156648518, 0.005189266855599559, 0.00478469001584948, 0.005367440055564642, 0.00563108931772464, 0.00535533798695439, 0.005209847304289913]"
7878,"[0.005453418087722377, 0.004980857882204629, 0.004705246439856946, 0.005534582014895466, 0.00597613146456067, 0.0052301428424449, 0.00485704199911963, 0.005412423707047975, 0.00558781205695837, 0.004525555771463989]"
7879,"[0.004973421989902357, 0.004567296214333035, 0.005478768285125639, 0.005193031879550239, 0.005648851305189705, 0.005895789828836636, 0.0050609768383165525, 0.004994642899838613, 0.004943399428086788, 0.0055129455791264395]"
7880,"[0.0054695925754477265, 0.005137067902560807, 0.004811112085526309, 0.005025699116055085, 0.005195911994713424, 0.00509397301002872, 0.005613374419388422, 0.004611835609243166, 0.005831491190005445, 0.005446680751544505]"
7881,"[0.005113634682710522, 0.005516638684176253, 0.005448603323981103, 0.005258876137136709, 0.0050667027470055, 0.005696462441983123, 0.0052866707803782, 0.004858576960349463, 0.005156470359344085, 0.004856997685381071]"
7882,"[0.00496620837898549, 0.005331329074752438, 0.004897233673973112, 0.005869599389648077, 0.005325024211969516, 0.005375963700990773, 0.004994047286884555, 0.005693188134759831, 0.0047493125765758525, 0.0050588044598549155]"
7883,"[0.0055876839993499175, 0.005437569468065707, 0.005434928423255638, 0.004769934748299782, 0.005184168252438821, 0.0057016670201033536, 0.005115023195234574, 0.004788898625472923, 0.005101871890272544, 0.005132549719875815]"
7884,"[0.005072497643338079, 0.005397274150422991, 0.005525832257125171, 0.005716386978452181, 0.004906187268519259, 0.0050490822073983865, 0.0051045005068270505, 0.005024905072248897, 0.005008037464835101, 0.005482968425422381]"
7885,"[0.005005235696049889, 0.005434261860880431, 0.005649633171612411, 0.005121512194467585, 0.005133345405048808, 0.005730237407461126, 0.005654519315896477, 0.004889646912824292, 0.0051301695399338315, 0.004537568575172086]"
7886,"[0.005237751132514514, 0.005278548939518212, 0.005402230976639231, 0.0049375575995058065, 0.004963262072728216, 0.005823616134061427, 0.005439371394552852, 0.005034689101478553, 0.004883899712619635, 0.005276398655331108]"
7887,"[0.005773911768161288, 0.0050999847494962065, 0.00505979687948036, 0.00539879724563618, 0.005787646924662539, 0.005403354946787947, 0.005034722185024862, 0.004583306435317556, 0.005077612924542256, 0.0050619001935790445]"
7888,"[0.00528049645138331, 0.005605785223153968, 0.005103088732423899, 0.004953256972968684, 0.004814147946371673, 0.0052497217666675824, 0.005156850716789966, 0.00532426790911001, 0.005346504449906093, 0.0054376403249370205]"
7889,"[0.00550482285856039, 0.005087718765125929, 0.005383406892116931, 0.004884470458499506, 0.005320362709631554, 0.005019235288084175, 0.005234122209291654, 0.0052259317026607105, 0.00591532737251137, 0.004693897367008164]"
7890,"[0.004923749027682853, 0.00586781133466803, 0.0052990056281691155, 0.004703016579686935, 0.0045509921290583745, 0.005695125187207333, 0.005623601377449253, 0.005300453132553951, 0.0050375688577611035, 0.0052636314933882135]"
7891,"[0.005827355885078269, 0.005331573702541514, 0.005116744485257519, 0.0048239289211001925, 0.005284636163172965, 0.0053874564259728105, 0.005055069581873759, 0.005402903945076354, 0.004927276846399193, 0.005108365935528994]"
7892,"[0.005192542944753877, 0.005545444886588988, 0.004894310119891174, 0.005205879662259876, 0.005707987101877216, 0.005201014143594517, 0.005248722367027534, 0.004979689256530865, 0.005457327829037847, 0.004848390372058436]"
7893,"[0.005300953033368754, 0.005361093526975281, 0.0052479425238483885, 0.005786484371192954, 0.005423247664313899, 0.005427969158017693, 0.005374693129528315, 0.004699767910415556, 0.005082752656416592, 0.004578154072926614]"
7894,"[0.004443649015145387, 0.004999608209054894, 0.005460678466488568, 0.0047765045861670645, 0.005258743124718858, 0.005537051716034912, 0.005169535734467377, 0.0053490511827407675, 0.005614414230815674, 0.005646364594196806]"
7895,"[0.005135353278383286, 0.005128845249391491, 0.005596078572266188, 0.005482232967677897, 0.005191709779350138, 0.0050060127089265345, 0.005572746669466683, 0.005031602986799071, 0.005169951001177262, 0.004961701656827139]"
7896,"[0.005187990878018762, 0.0051113845832863256, 0.005360952803775171, 0.004947473606558965, 0.005114721309770683, 0.0057968723529774864, 0.005429530515627514, 0.005644435944305663, 0.004817225379415495, 0.004860207219031932]"
7897,"[0.005403092943647765, 0.005289153385118992, 0.004769177113384808, 0.005528018282799519, 0.0052221558438735, 0.00501745687489211, 0.005296479627971552, 0.005491265621712787, 0.0054164086480342774, 0.004797223707287105]"
7898,"[0.005548951007947964, 0.005440260782901432, 0.004543765365871206, 0.005128601504448521, 0.005506400942986054, 0.005072260405732039, 0.005165449681820589, 0.005102750878917345, 0.005156606812979429, 0.005601398917638543]"
7899,"[0.005021270493729097, 0.004872479522517192, 0.005422512538141025, 0.005147194795720105, 0.005051432066811474, 0.005278827324271763, 0.005429801407418134, 0.005017456706458267, 0.005602126799885283, 0.0054346806814002]"
7900,"[0.005455892389526291, 0.005424801794014062, 0.005028090149924142, 0.004728600249555088, 0.00526792978978482, 0.005319913248990681, 0.005145818798806067, 0.0057668563220350634, 0.005113460326756337, 0.005014764960685786]"
7901,"[0.005182404436868839, 0.0052713578623688855, 0.005400657490671925, 0.00530437853767706, 0.005177327089572122, 0.0058032464140993075, 0.004672270996410711, 0.005065665633030982, 0.005401728153779825, 0.005014800524057762]"
7902,"[0.005312356856337212, 0.004975612633974184, 0.005277379699134061, 0.0051460644084448965, 0.0054149939026457, 0.00534507572322162, 0.005526454039463668, 0.005208781162997317, 0.00476488491236507, 0.005292028742513257]"
7903,"[0.005368236840096966, 0.005193757702001379, 0.005146500971762744, 0.005182214972031609, 0.004814528206752356, 0.004874788733805842, 0.005516601164322503, 0.0052415960591833816, 0.005604578912665952, 0.005310331074184864]"
7904,"[0.00495603089297574, 0.005273711303216663, 0.004682865016238458, 0.005829672510514972, 0.005243656708785892, 0.005083014888235559, 0.005452849966144762, 0.005220240791597044, 0.005313782979771725, 0.005217118084078316]"
7905,"[0.004520350994022633, 0.0053300343785418315, 0.005469555955699979, 0.004994851556784383, 0.005228227196854623, 0.006052796634670337, 0.005439540364188094, 0.00491506242619854, 0.005147681771384593, 0.005152807578134169]"
7906,"[0.0046517739814245125, 0.005330891688825969, 0.0056452049171452105, 0.005229561016386532, 0.005423688249101028, 0.005233256843395066, 0.004916045759332128, 0.0047526805353630104, 0.0053996488829145955, 0.0056901045046463174]"
7907,"[0.004596372514938448, 0.005111631869758592, 0.00498501143927418, 0.00507592254880513, 0.005779125336494175, 0.005519470475979084, 0.00537484365527808, 0.005671812334906915, 0.0051196542768444, 0.005050120993667251]"
7908,"[0.005484759489516537, 0.005184345291900929, 0.005669860756484229, 0.00519753343032625, 0.005027326660348757, 0.00554902763040319, 0.005190451988911967, 0.004835922530258368, 0.005660325256986713, 0.004474343766123227]"
7909,"[0.004996164342799409, 0.004761182010199443, 0.0058982842656524126, 0.005152404445366552, 0.005721832892175244, 0.004726043431169793, 0.005092624484684453, 0.005508550358464205, 0.005089010130295665, 0.005305910444728939]"
7910,"[0.004729123614201209, 0.005314119035481033, 0.005050013940884628, 0.005684487740919764, 0.0055875925080028505, 0.005378297757247295, 0.005242646171915536, 0.004838213818381266, 0.004967559451122977, 0.005499322715005819]"
7911,"[0.005458347643884408, 0.004891640284525885, 0.004901885108307622, 0.004805152478174458, 0.005980568310222319, 0.005149033165047803, 0.004790975806683625, 0.005220691258425426, 0.005196238895483159, 0.005883587190413476]"
7912,"[0.005397792565856091, 0.005535546753240984, 0.0052232012948412255, 0.005070925072466161, 0.0051897718856014925, 0.005153738161601207, 0.0050853363034161735, 0.004678662030174276, 0.0053011169649773175, 0.005652593951934739]"
7913,"[0.00606749125681659, 0.005432041810302665, 0.0047269009082748, 0.004861236204107733, 0.005862233211135225, 0.005225478308565901, 0.005400601611255819, 0.0046261682078319755, 0.005026804665385691, 0.005049832158487121]"
7914,"[0.005330580892333759, 0.005135624589853523, 0.0055883786111533326, 0.005234171488703003, 0.005121786085588096, 0.005351874894960587, 0.004870415774170309, 0.005049423924992456, 0.005219209436319453, 0.005376396837601116]"
7915,"[0.005314046802735251, 0.0055138726184977786, 0.005277336449017173, 0.005242827607982647, 0.005733630567223862, 0.004498922423966149, 0.005284230016838026, 0.00518619843112235, 0.005089294287434422, 0.005145554158600021]"
7916,"[0.005007684344443023, 0.005566854608487466, 0.005576104038807245, 0.004976633752571251, 0.005380606194089861, 0.004900242158686743, 0.004830516092459116, 0.0055816852434536525, 0.004917025683467022, 0.005470512390882761]"
7917,"[0.005458922829274266, 0.004951795729150707, 0.005305388138252788, 0.005711999612752222, 0.004934691459387473, 0.005519010077910575, 0.0049283320268891494, 0.004921046886541082, 0.005159907006656189, 0.005397138061130512]"
7918,"[0.005513639075512683, 0.0046198390000998174, 0.0055466576486902265, 0.004990242882050525, 0.005291788771704175, 0.004871377282608969, 0.0052742490138869245, 0.005455847205791649, 0.005517736386669485, 0.005198972761424929]"
7919,"[0.0057043776908692724, 0.004990133241407176, 0.004900729945578757, 0.005444423551322461, 0.004681738319859133, 0.005218683003985597, 0.0047221745748357025, 0.0051861367029006076, 0.005796952327923845, 0.005618039686216259]"
7920,"[0.005325922804088593, 0.005168323953347379, 0.005793105610004278, 0.004812817016819547, 0.004804771070865301, 0.005281364151701727, 0.005310231826579394, 0.0052801155538698555, 0.005295479637578986, 0.005197516858355671]"
7921,"[0.00505175437206056, 0.0052027102897561585, 0.005244081468708036, 0.005313422803119074, 0.005451592863708234, 0.005196356460275574, 0.004785773062625068, 0.00529313119646625, 0.0056801997644692825, 0.005057693356087743]"
7922,"[0.005594677389240325, 0.005211002373487184, 0.005430764749914399, 0.005204411770450373, 0.00538893781581762, 0.005066007674209293, 0.004863957307066363, 0.005061626921508656, 0.005077195294554661, 0.005363207572484203]"
7923,"[0.004854418117491699, 0.005719506556737177, 0.005338165149421515, 0.004840607632951031, 0.005140312298364434, 0.004997157190001899, 0.004803177734502166, 0.005297796801491396, 0.005871098569319436, 0.005423078930628457]"
7924,"[0.004885625178868283, 0.005682827890435246, 0.005272329998253655, 0.004953008080962502, 0.005618219120804432, 0.005277425645972894, 0.004981986355170346, 0.005035156527585587, 0.004984326303491542, 0.005566466277798499]"
7925,"[0.0055495823140313365, 0.004816791721280472, 0.005312888300646141, 0.005424228181974243, 0.005242680497696596, 0.005001002447103008, 0.005235739069251201, 0.005411494541054496, 0.00525468201079813, 0.00503422209354712]"
7926,"[0.005100756975593082, 0.005878885505986016, 0.004827458042670446, 0.005383722631759831, 0.004741631373812755, 0.005023930839975146, 0.004842011564175939, 0.005198504793131717, 0.00602583895074608, 0.00526431488998903]"
7927,"[0.005099234218287105, 0.005112784464049517, 0.005309241052941031, 0.005366528105877011, 0.0054246972398812555, 0.005482837587644019, 0.005323233298504036, 0.004961347894314339, 0.005011672354284632, 0.005197540648901113]"
7928,"[0.00516445610220224, 0.0054092432669339535, 0.00502252872846968, 0.005383120971811764, 0.005404546745470785, 0.004967937899873714, 0.0048863974207618045, 0.005709741230197464, 0.005278027804892083, 0.0050488693092131665]"
7929,"[0.004988754900056427, 0.005031667538344164, 0.005381599756079194, 0.0055928026980521794, 0.005186202079783779, 0.0051929628596739585, 0.004747510841736655, 0.005728140559386165, 0.00489318466500983, 0.005539034986994976]"
7930,"[0.004576984119831079, 0.005515564875091993, 0.005935389385228319, 0.0053734259460817765, 0.005084839442975912, 0.004648915244617825, 0.005340750657544713, 0.005402478052929682, 0.005641982502804046, 0.004731534287580624]"
7931,"[0.0054164608620106604, 0.004987246328276708, 0.005702546806195175, 0.005071331591535449, 0.005085183166859595, 0.0049197725135401585, 0.005272106882300995, 0.005468708726501221, 0.00513862128909682, 0.005207426109812538]"
7932,"[0.005420086942395083, 0.004937266502066366, 0.004934848613394835, 0.00531743076379703, 0.0053191243340280515, 0.004798688837618637, 0.00530898790132483, 0.005428593427533793, 0.00567725766250326, 0.005127808802703617]"
7933,"[0.0054023055629361825, 0.004877088125978531, 0.005152138113874237, 0.005701240853311598, 0.005558097424382343, 0.005412276349567571, 0.004613263591495, 0.005391490484944284, 0.005033570225302685, 0.005145602175746297]"
7934,"[0.004981290432623265, 0.004712064608861921, 0.005368543138078012, 0.005075486472694639, 0.005577566729390215, 0.005389776473676977, 0.004889318429349199, 0.00558980326351659, 0.00525804904727136, 0.005430052450340783]"
7935,"[0.004317819486759449, 0.005551465257971248, 0.005264843921837639, 0.005065649734363905, 0.005559205617535265, 0.005353645647987398, 0.005387463739238822, 0.005078929206210204, 0.005602523086910674, 0.005068095870596405]"
7936,"[0.004919458368952099, 0.005252547440895997, 0.005079163500230651, 0.005683413484059665, 0.004977803571009488, 0.005022878208961344, 0.005146521232721162, 0.005573733966471094, 0.0054181802900152695, 0.005209486512498078]"
7937,"[0.00571777235086023, 0.005156245969266348, 0.005150099133144726, 0.00498563711457185, 0.004991188357625788, 0.005171041539167821, 0.004982798502041377, 0.0057756814799885675, 0.005359568061727148, 0.004984648643043845]"
7938,"[0.0052787766007257745, 0.0057282530183594355, 0.005071563205163926, 0.005661222033864351, 0.00502196317562648, 0.005066421414006165, 0.004936201563906045, 0.005076684379436808, 0.005748581220770995, 0.004678471041441359]"
7939,"[0.0049101945983411974, 0.005344570946668242, 0.005141401076033106, 0.005387519167692819, 0.005466496385689999, 0.005116208912560502, 0.005120018993176653, 0.0053311118069762475, 0.005031862419578819, 0.0054206558513324905]"
7940,"[0.005679404084806593, 0.005352136406149015, 0.004806266994751357, 0.0054391721212807935, 0.00549881926224087, 0.005172789860654694, 0.005046019929229643, 0.004849716343837759, 0.005619313168884514, 0.004814575765751763]"
7941,"[0.00539789273797423, 0.0055898039623186666, 0.0047053873670423515, 0.005081391270247293, 0.005894809125392723, 0.005578320158947755, 0.005386813467804123, 0.004696233265405774, 0.0049131176907202, 0.005030700360332988]"
7942,"[0.005133765085334046, 0.004857059572446998, 0.005489435799360112, 0.005511958186135513, 0.00530096144198121, 0.005087252439649799, 0.005240597950855888, 0.005259751781931847, 0.005089100678523571, 0.0052763114168649285]"
7943,"[0.005561830422560869, 0.004924857734779896, 0.005163928818278237, 0.005411884276020624, 0.005011856960944096, 0.005488793420507392, 0.005482149058238003, 0.0051778068886420515, 0.005199705141571771, 0.004839610168742708]"
7944,"[0.005468758347873809, 0.00509881199136617, 0.005292079529123055, 0.005237915312706345, 0.0045991840637617555, 0.005395548511559662, 0.005141925734266883, 0.005430468909927324, 0.004958255041582599, 0.005615358281499012]"
7945,"[0.005489313039102536, 0.005265758469289834, 0.0051319315969669274, 0.005421699967992287, 0.005265495100939999, 0.005286282351887379, 0.0054000095591167615, 0.00477665649964728, 0.005035613872041858, 0.005197366432348991]"
7946,"[0.004815356663551916, 0.00499138306590962, 0.0050831610179755855, 0.005083357918141978, 0.005373038255391633, 0.005638622355526, 0.005496052978827482, 0.005163773664231768, 0.005450167949646781, 0.0051836522528702555]"
7947,"[0.004910188698607315, 0.004800452118047555, 0.00530628612402797, 0.005388807411579562, 0.005520123715208997, 0.005258348120573574, 0.005354974773221251, 0.005159126524074942, 0.00546202051090933, 0.005106484316726554]"
7948,"[0.005518897518240611, 0.005856813360537816, 0.0050606687288161254, 0.005324593825733107, 0.005261522200319712, 0.0051236142645301715, 0.005362610452825271, 0.004826554857062496, 0.005177196943354755, 0.004772445445759788]"
7949,"[0.005397414046338604, 0.00518227269112393, 0.005157967711227116, 0.005330970244258093, 0.005481465358417915, 0.005126417624070401, 0.005188914875304397, 0.004811396449142812, 0.005265830500585551, 0.005341861120158747]"
7950,"[0.0053663493705215235, 0.005024622008231855, 0.005156125649442047, 0.005174652054006222, 0.004978058046125562, 0.005400292759951984, 0.005023343798401826, 0.004867819474758459, 0.005894581308309292, 0.005410813829875614]"
7951,"[0.0050286018458436015, 0.005071822444796978, 0.004921536486749314, 0.004940154854979134, 0.005605637135832415, 0.00548574553961217, 0.005034093520753489, 0.005164659406008448, 0.0059481792813053935, 0.005069033396384309]"
7952,"[0.004449677157115719, 0.004752421926766254, 0.005041071226203363, 0.006150310067232589, 0.005486962269253053, 0.005604132134135893, 0.005491262055341304, 0.005277786103329316, 0.005209453822543207, 0.004823948212070928]"
7953,"[0.0052103311563913264, 0.005307046532498517, 0.005238369626841439, 0.00475660407199977, 0.0055277065790554965, 0.0050552762042255, 0.00540214688857846, 0.005079656273313073, 0.005538756332712518, 0.005153438844562434]"
7954,"[0.00520663541193687, 0.005679325045339426, 0.005640852411524661, 0.004815722797553964, 0.004678132451658029, 0.005637011696798969, 0.005040314544453456, 0.004991697887962603, 0.005017444007972826, 0.0055742164552635125]"
7955,"[0.005340256096525994, 0.005299151001420595, 0.005269244136182335, 0.00530378433858123, 0.005635521721078142, 0.004744029612254771, 0.004667845704201553, 0.006047177317021612, 0.005074130814453391, 0.004877885072539567]"
7956,"[0.005220352339709745, 0.005523511769959623, 0.005336697201145574, 0.005151119733701197, 0.0050729262392412554, 0.004953712807493344, 0.005290566246829563, 0.005445073217824031, 0.004949875698025185, 0.00535104444316631]"
7957,"[0.004593975922896563, 0.005727596673406687, 0.005464237871518708, 0.004947680403108266, 0.004820815496987878, 0.0056594359074969534, 0.005516715109622528, 0.004673439064808156, 0.005578868869826049, 0.005289053759699276]"
7958,"[0.005156058552867793, 0.005177073788629924, 0.0048914875841762715, 0.005639565214779394, 0.004444960439261514, 0.004300204216812994, 0.005661280970279398, 0.005341698048610832, 0.00577154075248882, 0.005910447182486319]"
7959,"[0.004982301093089777, 0.00536273755101828, 0.005191020294562154, 0.005325344094018727, 0.0051610781558754995, 0.005371386693678785, 0.00497631344983212, 0.004555305505041218, 0.005823509620612376, 0.005560738489711858]"
7960,"[0.004844875965847784, 0.005849806792056894, 0.005437976537714512, 0.004557430589380207, 0.00532005987068885, 0.005384543681497336, 0.0056018846485588825, 0.004715171736350407, 0.005522248100072622, 0.00499323409643785]"
7961,"[0.005713666904157239, 0.0051869515865945555, 0.004980647743594043, 0.005186473196754758, 0.004651652912236593, 0.005491040394699304, 0.005473265561443193, 0.004987355542345484, 0.005352675593305768, 0.0052642070057023465]"
7962,"[0.005395496489499777, 0.005085007365287028, 0.005315434976824965, 0.005437757560108671, 0.005553908837011342, 0.0051123436177404466, 0.0052329952241574815, 0.004589213258398966, 0.005621707362857073, 0.004925268396697136]"
7963,"[0.005274573100236828, 0.004873653507810191, 0.005621564251404138, 0.005404362406794814, 0.005117187423223184, 0.005219568199927661, 0.005165620377513646, 0.005328956766577225, 0.005350248318687291, 0.0049236032390735235]"
7964,"[0.005968660925404768, 0.004985860223887024, 0.005111144272048965, 0.004867775086161244, 0.005248729914001678, 0.00560486245849005, 0.004758348826384728, 0.0051751583727400454, 0.004939323588023092, 0.005617409997315031]"
7965,"[0.005238604860553428, 0.004912317543243848, 0.005693678920865736, 0.005038150268949235, 0.005300898934840127, 0.004675064604917989, 0.005479882233105365, 0.005261505253095941, 0.005689875324934236, 0.004954169467172578]"
7966,"[0.005525542793197604, 0.0049852994023917765, 0.00538728263781302, 0.005101038546303917, 0.0055834108965888375, 0.005585462341668333, 0.004930090191674075, 0.005194548489140518, 0.00491602390631159, 0.0050658881942257546]"
7967,"[0.00580182493503055, 0.005133034049145224, 0.0053157032397754996, 0.005116767216673316, 0.0051384047957764405, 0.005268231952952443, 0.004431447688588128, 0.005486088611375651, 0.00537923324243909, 0.005216350192113146]"
7968,"[0.005128804982114326, 0.005266393765741703, 0.005534629106179288, 0.005249506933566392, 0.004931497891951206, 0.005683902655362253, 0.005026325959198642, 0.004634999997378646, 0.005381035780205387, 0.005432467758668396]"
7969,"[0.005115619767699528, 0.0052546459838446035, 0.005170699351124998, 0.005827951950401751, 0.004969406468645174, 0.005699189452230321, 0.005386175362860838, 0.00520836265215138, 0.004810218873581601, 0.004840932549334105]"
7970,"[0.004266292845867016, 0.004965826819366909, 0.005341955692416844, 0.005142949995032857, 0.005143469582632521, 0.0057127831583750725, 0.005512278110068527, 0.005917123651561935, 0.004873574203239608, 0.005398293651368513]"
7971,"[0.005006668791338344, 0.005262427762372537, 0.005201276081666049, 0.005191209177422016, 0.005627258222559529, 0.005329363587727507, 0.0052363372493829646, 0.004826945540488093, 0.005200193122327565, 0.00536506160536346]"
7972,"[0.005376890386054269, 0.004520608421419488, 0.005488235601614389, 0.0054227211648315695, 0.0053538362525192215, 0.005433505790197482, 0.005542405117246337, 0.00525815703106949, 0.004990186306108, 0.0049022505977437975]"
7973,"[0.005178980596127766, 0.005881418520140142, 0.004889990929100092, 0.0047525705600792705, 0.005062550012737109, 0.004800793142571303, 0.004896557670031242, 0.00538554676766235, 0.005812128954509902, 0.005620970685210298]"
7974,"[0.00523243261936983, 0.005339444310976826, 0.004855423413976363, 0.005142720789954321, 0.005606900126975382, 0.0053690367343306325, 0.005163370540938368, 0.00531223137065574, 0.00527648841257744, 0.004979738538740884]"
7975,"[0.0057711191220445185, 0.004735126805718313, 0.004912204302121902, 0.005253825445580409, 0.005225597684062282, 0.004958133620999039, 0.004757608643333771, 0.005635969293683494, 0.005655388816639294, 0.0053430548080181176]"
7976,"[0.0053969283446515925, 0.004857901464259525, 0.0050786342487535155, 0.005219240446613788, 0.005186633080640188, 0.004807354055599722, 0.005168227661821384, 0.005552980533903764, 0.005197727580621592, 0.005809983634928116]"
7977,"[0.005210557248339783, 0.005504707815574094, 0.005709287457880135, 0.0051599771891118916, 0.005520085086736638, 0.00545767594740815, 0.005030413139631055, 0.004949675059127809, 0.0051653276383885685, 0.0045561201825226345]"
7978,"[0.005026527969936617, 0.004361662773883725, 0.005805060145977719, 0.0054964050601863995, 0.006056321055705904, 0.004894966041535755, 0.0044917456067435245, 0.005426046530879216, 0.005289543027590263, 0.00543971651506119]"
7979,"[0.00530251531247271, 0.005274227318150067, 0.005495975911265659, 0.005205434815396756, 0.0052780781623536785, 0.005608338628235375, 0.004954248690221632, 0.005254750723072415, 0.004784877696015968, 0.005105782381421454]"
7980,"[0.005539044076596893, 0.005557113160416238, 0.004481606363342696, 0.005501344680019263, 0.0046985612844878556, 0.005142703467963675, 0.0047293671091888315, 0.005889614580736884, 0.0051563898302721374, 0.005545617763414236]"
7981,"[0.0050048959417195215, 0.005015092515468528, 0.005371301427672113, 0.005085623812739667, 0.005358249051098388, 0.00519091029793577, 0.005349692296483238, 0.004844147927451413, 0.005605662164205587, 0.00544991080187593]"
7982,"[0.005023621097731471, 0.005456909502990764, 0.005590629850862433, 0.005054413090910495, 0.004775582963912523, 0.006007317145897633, 0.005323216835164274, 0.005081373414003332, 0.004893775497232212, 0.00507265173047887]"
7983,"[0.005059635801188724, 0.005763362444263621, 0.005360601257251267, 0.005061622885082293, 0.005105518236958322, 0.005269077199230066, 0.005053774868414736, 0.005458234476079697, 0.004909172610947701, 0.005224072492676182]"
7984,"[0.004897572944634204, 0.005344974328017379, 0.005357842331703695, 0.005334182767490323, 0.005284506228689435, 0.004769066641521084, 0.005112444122246643, 0.005622059131932187, 0.005199002956553928, 0.0053355158197864894]"
7985,"[0.005023192327389692, 0.005304235447483942, 0.0048202701536701285, 0.0051112446269905845, 0.00522976930869024, 0.005072298039681721, 0.005670960720444197, 0.00524507377255718, 0.005344969555168073, 0.005429056728157639]"
7986,"[0.005218752391989368, 0.004371180313924015, 0.0050507899701628415, 0.005894261247792517, 0.005522783508194055, 0.004651067920791794, 0.005456356720857933, 0.0055019641911767, 0.005734481764858625, 0.004876301141511971]"
7987,"[0.005298077943229614, 0.005111583098404777, 0.00531391601958498, 0.005069639135809049, 0.0053254663272305275, 0.0053481548574786176, 0.005363897344778043, 0.005251796772251024, 0.004728520128298329, 0.005461924214518373]"
7988,"[0.005712303149763138, 0.00533531169222905, 0.004757387357682622, 0.005414460026491555, 0.004342816057541004, 0.005214864857362269, 0.005551005593510998, 0.005359576148216235, 0.005284821094788332, 0.0052786587408526235]"
7989,"[0.005121140915971071, 0.0052425809588291725, 0.005204932949425634, 0.0057538205639289545, 0.005362106512980815, 0.004752022612298841, 0.005530860970744906, 0.005144614339387959, 0.004913979725168392, 0.005236436676491722]"
7990,"[0.005268938184336145, 0.0055422864291022455, 0.004911800289761058, 0.005210586725055998, 0.005049918025313928, 0.005363396550301939, 0.004790792619878341, 0.005541004105653972, 0.005372435551237431, 0.005217010740167796]"
7991,"[0.005692657453893526, 0.005173564897183473, 0.005372897834825372, 0.004685931473120363, 0.005460017698373081, 0.005179903658624492, 0.005251343659911489, 0.0053528136851201, 0.004983989464522222, 0.005136896349556696]"
7992,"[0.005603227332432718, 0.005012448589331921, 0.005114319127747125, 0.005007973250858194, 0.005522205484573373, 0.005370641518152338, 0.0051449256051891105, 0.005125051898678838, 0.005355865080316291, 0.005013653855367442]"
7993,"[0.005291879952584022, 0.005601099538487352, 0.005636067111422512, 0.005437241380030457, 0.005203626784651013, 0.004889763806011018, 0.004460910067494242, 0.005494580937801524, 0.005252140907529003, 0.005043040853327629]"
7994,"[0.005392988625691318, 0.005713171065034634, 0.004680070071505813, 0.0056694216697544654, 0.004551144673850304, 0.005056973984047296, 0.005694984692165687, 0.005325294515891811, 0.004902922931294634, 0.005286504070925744]"
7995,"[0.0059643610349626635, 0.005172826030851719, 0.0052812751930449, 0.004990363165735106, 0.005245951094246517, 0.005185519652636734, 0.005233525537164419, 0.004764658216444032, 0.005474820791260448, 0.004961344688046085]"
7996,"[0.005220201173611775, 0.004973982973848956, 0.005035754677414875, 0.005259773828107491, 0.005258148190271756, 0.004887433537308045, 0.005294099926485136, 0.004931654614389388, 0.005820849257876591, 0.005580735416989483]"
7997,"[0.005117240937435496, 0.0051845683789561005, 0.004881993213513857, 0.005334953599980626, 0.005517250338089018, 0.005869332081647411, 0.005286615806194603, 0.005575149691282947, 0.005167060912369328, 0.004339219190218527]"
7998,"[0.004986828976421147, 0.004283133015102052, 0.005637847657843629, 0.005452349157116112, 0.004969316625816857, 0.0054265780987211455, 0.005221127472516802, 0.005091517434106002, 0.005812118105667004, 0.0053915263848382956]"
7999,"[0.00457173872273118, 0.005296077674769254, 0.005589846498809006, 0.005170509680255781, 0.00491121318092048, 0.005324957413074165, 0.0056092844501599275, 0.00576576138691907, 0.004988623849187083, 0.0050785318547613]"
8000,"[0.005865456591820097, 0.004982674012180243, 0.0052912288814348386, 0.005368285797671623, 0.0046546715578422, 0.005541030825942434, 0.0048457305551918, 0.005192343394584338, 0.004969111341420799, 0.005564518790204755]"
8001,"[0.005596953837057938, 0.004856381104440771, 0.005394785247626068, 0.0056659951531910155, 0.00516897183562922, 0.004953070482787035, 0.005569476287406546, 0.005051876359848864, 0.004772999134006488, 0.005219305820699937]"
8002,"[0.005730716110088365, 0.005279572758973944, 0.0054493124029187, 0.004540989463907433, 0.005381147159351222, 0.0055318402206631315, 0.005334849586595326, 0.004512780445868239, 0.005885181938211952, 0.00461042609791581]"
8003,"[0.004433712607979669, 0.005351150077236108, 0.005259896191296534, 0.0051552835761906534, 0.005010073277179218, 0.005707478047930343, 0.005493958702635331, 0.00530006683600561, 0.0050355680985690035, 0.005531050139468357]"
8004,"[0.004778009027295999, 0.005203623526108782, 0.005431366893665678, 0.005371440113831729, 0.00535497399754129, 0.004924508123529159, 0.005324520500923259, 0.005602156442637095, 0.005267433188349839, 0.005031586610808073]"
